animal_id,district,breed,age_years,hour,temperature,temp_24h_delta,temp_24h_mean,rumination_minutes,rumination_drop_pct,feeding_minutes,feeding_drop_pct,activity_index,activity_drop_pct,health_state,condition,days_to_symptom
MAH-SAN-TAG-1040,SAN,Khillari,8.5,232,38.67,-0.02,38.55,382.9,14.9,287.1,-10.4,105.1,-5.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1041,SAN,Khillari,4.5,148,38.44,0.14,38.52,455.5,-1.2,205.5,21.0,96.7,3.3,Healthy,Healthy,-1.0
MAH-SAN-TAG-1041,SAN,Khillari,4.5,221,38.47,0.13,38.52,456.7,-1.5,207.9,20.0,106.4,-6.4,Healthy,Healthy,-1.0
MAH-SAN-TAG-1041,SAN,Khillari,4.5,249,38.84,-0.12,38.56,455.1,-1.1,238.0,8.5,113.2,-13.2,Healthy,Healthy,-1.0
MAH-SAN-TAG-1041,SAN,Khillari,4.5,295,38.56,-0.04,38.53,461.5,-2.6,228.4,12.2,112.0,-12.0,Healthy,Healthy,-1.0
MAH-KOL-TAG-1042,KOL,Gir Cross,7.5,134,38.68,-0.16,38.5,426.2,9.3,281.8,-8.4,116.4,-16.4,Healthy,Healthy,-1.0
MAH-KOL-TAG-1042,KOL,Gir Cross,7.5,210,38.71,0.18,38.68,365.8,22.2,242.2,6.8,90.9,9.1,Sub-clinical,BRD,1.8
MAH-KOL-TAG-1042,KOL,Gir Cross,7.5,241,38.63,-0.01,39.02,342.5,27.1,209.4,19.5,73.6,26.4,Sub-clinical,BRD,0.5
MAH-KOL-TAG-1042,KOL,Gir Cross,7.5,288,39.26,0.02,39.64,296.7,36.9,175.6,32.5,63.2,36.8,Clinical,BRD,0.0
MAH-NAS-TAG-1043,NAS,Gir Cross,8.6,153,38.74,0.0,38.55,490.5,-4.4,241.1,7.3,112.3,-12.3,Healthy,Healthy,-1.0
MAH-NAS-TAG-1043,NAS,Gir Cross,8.6,226,38.8,-0.03,38.54,481.8,-2.5,251.8,3.2,117.9,-17.9,Healthy,Healthy,-1.0
MAH-NAS-TAG-1043,NAS,Gir Cross,8.6,254,38.88,0.02,38.55,446.3,5.0,260.0,0.0,120.3,-20.3,Healthy,Healthy,-1.0
MAH-NAS-TAG-1043,NAS,Gir Cross,8.6,300,38.95,0.01,38.53,457.2,2.7,276.0,-6.2,126.7,-26.7,Healthy,Healthy,-1.0
MAH-KOL-TAG-1044,KOL,HF Cross,2.6,165,38.45,-0.02,38.63,422.7,10.1,238.7,8.2,100.0,0.0,Healthy,Healthy,-1.0
MAH-KOL-TAG-1044,KOL,HF Cross,2.6,236,38.4,0.02,38.63,404.6,13.9,240.5,7.5,106.2,-6.2,Healthy,Healthy,-1.0
MAH-KOL-TAG-1044,KOL,HF Cross,2.6,262,38.47,0.0,38.65,416.0,11.5,242.5,6.7,100.9,-0.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1044,KOL,HF Cross,2.6,307,38.52,-0.01,38.65,406.4,13.5,262.3,-0.9,104.3,-4.3,Healthy,Healthy,-1.0
MAH-PUN-TAG-1045,PUN,HF Cross,5.8,144,38.15,0.14,38.36,458.8,2.4,264.7,-1.8,87.8,12.2,Healthy,Healthy,-1.0
MAH-PUN-TAG-1045,PUN,HF Cross,5.8,219,38.12,-0.01,38.35,495.2,-5.4,264.5,-1.7,91.0,9.0,Healthy,Healthy,-1.0
MAH-PUN-TAG-1045,PUN,HF Cross,5.8,251,38.68,-0.2,38.4,466.8,0.7,302.5,-16.3,114.4,-14.4,Healthy,Healthy,-1.0
MAH-PUN-TAG-1045,PUN,HF Cross,5.8,297,38.75,0.17,38.37,473.0,-0.6,293.4,-12.8,114.3,-14.3,Healthy,Healthy,-1.0
MAH-SAT-TAG-1046,SAT,Red Kandhari,2.5,88,38.83,0.05,38.73,411.5,8.6,268.9,-3.4,108.2,-8.2,Healthy,Healthy,-1.0
MAH-SAT-TAG-1046,SAT,Red Kandhari,2.5,162,39.02,0.3,38.87,381.2,15.3,238.0,8.5,93.7,6.3,Sub-clinical,BRD,1.7
MAH-SAT-TAG-1046,SAT,Red Kandhari,2.5,191,39.13,0.36,39.22,361.9,19.6,208.0,20.0,72.7,27.3,Sub-clinical,BRD,0.4
MAH-SAT-TAG-1046,SAT,Red Kandhari,2.5,237,39.7,0.1,39.83,275.3,38.8,176.4,32.2,58.4,41.6,Clinical,BRD,0.0
MAH-SOL-TAG-1047,SOL,Khillari,6.2,160,38.66,-0.08,38.52,445.9,0.9,257.3,1.0,100.7,-0.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1047,SOL,Khillari,6.2,239,37.88,-0.28,38.43,394.5,12.3,211.6,18.6,79.7,20.3,Sub-clinical,Ketosis,1.9
MAH-SOL-TAG-1047,SOL,Khillari,6.2,274,38.67,0.06,38.37,363.2,19.3,214.1,17.7,97.7,2.3,Sub-clinical,Ketosis,0.5
MAH-SOL-TAG-1047,SOL,Khillari,6.2,321,38.36,-0.07,38.21,295.0,34.4,155.0,40.4,78.0,22.0,Clinical,Ketosis,0.0
MAH-SAN-TAG-1048,SAN,HF Cross,4.9,124,38.32,0.09,38.47,482.9,-2.7,249.6,4.0,95.2,4.8,Healthy,Healthy,-1.0
MAH-SAN-TAG-1048,SAN,HF Cross,4.9,193,37.96,-0.07,38.41,412.8,12.2,210.7,19.0,78.0,22.0,Sub-clinical,Ketosis,1.4
MAH-SAN-TAG-1048,SAN,HF Cross,4.9,217,37.92,-0.04,38.34,340.0,27.7,167.0,35.8,64.1,35.9,Sub-clinical,Ketosis,0.4
MAH-SAN-TAG-1048,SAN,HF Cross,4.9,261,37.91,0.03,38.17,224.8,52.2,132.5,49.0,63.7,36.3,Clinical,Ketosis,0.0
MAH-AHM-TAG-1049,AHM,Gir Cross,4.8,105,38.7,0.11,38.47,516.2,-9.8,290.9,-11.9,110.3,-10.3,Healthy,Healthy,-1.0
MAH-AHM-TAG-1049,AHM,Gir Cross,4.8,176,38.96,0.27,38.65,480.1,-2.1,262.9,-1.1,94.9,5.1,Sub-clinical,LSD,1.5
MAH-AHM-TAG-1049,AHM,Gir Cross,4.8,202,39.59,0.4,39.08,437.1,7.0,250.4,3.7,83.8,16.2,Sub-clinical,LSD,0.4
MAH-AHM-TAG-1049,AHM,Gir Cross,4.8,247,39.98,0.28,39.79,367.3,21.9,201.2,22.6,63.5,36.5,Clinical,LSD,0.0
MAH-SOL-TAG-1050,SOL,Gir Cross,6.2,141,38.29,-0.01,38.51,462.3,1.6,255.8,1.6,92.8,7.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1050,SOL,Gir Cross,6.2,218,38.3,0.09,38.55,494.5,-5.2,260.3,-0.1,91.5,8.5,Healthy,Healthy,-1.0
MAH-SOL-TAG-1050,SOL,Gir Cross,6.2,250,38.86,0.11,38.55,499.4,-6.3,287.9,-10.7,123.8,-23.8,Healthy,Healthy,-1.0
MAH-SOL-TAG-1050,SOL,Gir Cross,6.2,297,38.74,-0.07,38.55,510.1,-8.5,287.9,-10.7,125.0,-25.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1051,NAS,Gir Cross,8.3,158,38.85,0.11,38.51,435.6,7.3,274.4,-5.5,116.7,-16.7,Healthy,Healthy,-1.0
MAH-NAS-TAG-1051,NAS,Gir Cross,8.3,235,38.31,0.07,38.47,415.6,11.6,251.1,3.4,92.5,7.5,Healthy,Healthy,-1.0
MAH-NAS-TAG-1051,NAS,Gir Cross,8.3,267,38.09,-0.08,38.46,483.2,-2.8,239.1,8.0,90.3,9.7,Healthy,Healthy,-1.0
MAH-NAS-TAG-1051,NAS,Gir Cross,8.3,314,38.12,-0.07,38.47,475.2,-1.1,233.5,10.2,81.5,18.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1052,PUN,Red Kandhari,6.6,84,38.95,0.15,38.47,418.3,7.0,286.4,-10.2,111.6,-11.6,Healthy,Healthy,-1.0
MAH-PUN-TAG-1052,PUN,Red Kandhari,6.6,150,38.46,0.02,38.46,461.5,-2.6,259.1,0.3,95.5,4.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1052,PUN,Red Kandhari,6.6,170,38.11,-0.07,38.42,447.7,0.5,239.5,7.9,83.2,16.8,Healthy,Healthy,-1.0
MAH-PUN-TAG-1052,PUN,Red Kandhari,6.6,213,38.21,-0.01,38.43,402.5,10.6,230.7,11.3,76.5,23.5,Healthy,Healthy,-1.0
MAH-SAN-TAG-1053,SAN,HF Cross,7.7,50,38.29,0.04,38.6,489.3,-4.1,251.3,3.3,82.7,17.3,Healthy,Healthy,-1.0
MAH-SAN-TAG-1053,SAN,HF Cross,7.7,121,38.61,0.31,38.74,436.7,7.1,219.5,15.6,91.0,9.0,Sub-clinical,Mastitis,1.5
MAH-SAN-TAG-1053,SAN,HF Cross,7.7,147,39.05,0.25,39.17,408.8,13.0,223.1,14.2,75.1,24.9,Sub-clinical,Mastitis,0.4
MAH-SAN-TAG-1053,SAN,HF Cross,7.7,192,39.61,0.17,39.83,316.9,32.6,186.3,28.3,63.4,36.6,Clinical,Mastitis,0.0
MAH-SAN-TAG-1054,SAN,Murrah Buffalo,7.8,120,38.21,-0.03,38.49,431.0,4.2,233.9,10.0,76.3,23.7,Healthy,Healthy,-1.0
MAH-SAN-TAG-1054,SAN,Murrah Buffalo,7.8,198,38.81,0.36,38.68,414.2,8.0,228.2,12.2,82.7,17.3,Sub-clinical,LSD,1.9
MAH-SAN-TAG-1054,SAN,Murrah Buffalo,7.8,233,39.37,0.29,39.11,335.5,25.4,217.5,16.3,84.7,15.3,Sub-clinical,LSD,0.5
MAH-SAN-TAG-1054,SAN,Murrah Buffalo,7.8,280,39.87,0.13,39.8,263.2,41.5,175.0,32.7,69.6,30.4,Clinical,LSD,0.0
MAH-AHM-TAG-1055,AHM,HF Cross,6.5,139,38.33,-0.12,38.42,421.7,10.3,276.7,-6.4,101.3,-1.3,Healthy,Healthy,-1.0
MAH-AHM-TAG-1055,AHM,HF Cross,6.5,214,38.71,0.58,38.62,407.4,13.3,253.5,2.5,82.7,17.3,Sub-clinical,LSD,1.7
MAH-AHM-TAG-1055,AHM,HF Cross,6.5,244,39.11,0.47,39.07,401.9,14.5,233.2,10.3,78.0,22.0,Sub-clinical,LSD,0.4
MAH-AHM-TAG-1055,AHM,HF Cross,6.5,290,39.58,0.28,39.72,328.9,30.0,175.5,32.5,58.8,41.2,Clinical,LSD,0.0
MAH-PUN-TAG-1056,PUN,HF Cross,6.3,158,38.77,-0.02,38.54,469.4,0.1,282.6,-8.7,123.5,-23.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1056,PUN,HF Cross,6.3,227,38.81,-0.03,38.53,502.8,-7.0,289.6,-11.4,123.2,-23.2,Healthy,Healthy,-1.0
MAH-PUN-TAG-1056,PUN,HF Cross,6.3,251,38.86,0.05,38.57,488.9,-4.0,294.0,-13.1,114.7,-14.7,Healthy,Healthy,-1.0
MAH-PUN-TAG-1056,PUN,HF Cross,6.3,295,38.51,-0.07,38.55,499.2,-6.2,284.5,-9.4,106.7,-6.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1057,SOL,Khillari,6.8,156,39.12,0.15,38.59,441.8,1.8,292.6,-12.5,111.0,-11.0,Healthy,Healthy,-1.0
MAH-SOL-TAG-1057,SOL,Khillari,6.8,224,38.69,0.03,38.56,473.7,-5.3,290.1,-11.6,111.2,-11.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1057,SOL,Khillari,6.8,246,38.74,0.14,38.55,471.7,-4.8,282.5,-8.7,100.2,-0.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1057,SOL,Khillari,6.8,290,38.32,-0.03,38.52,446.4,0.8,251.7,3.2,88.5,11.5,Healthy,Healthy,-1.0
MAH-SOL-TAG-1058,SOL,Gir Cross,7.2,60,38.77,-0.14,38.45,457.0,2.8,290.6,-11.8,120.1,-20.1,Healthy,Healthy,-1.0
MAH-SOL-TAG-1058,SOL,Gir Cross,7.2,132,39.23,0.28,38.63,426.6,9.2,276.3,-6.3,108.3,-8.3,Sub-clinical,Mastitis,1.5
MAH-SOL-TAG-1058,SOL,Gir Cross,7.2,159,39.36,0.3,39.03,344.4,26.7,256.9,1.2,99.6,0.4,Sub-clinical,Mastitis,0.4
MAH-SOL-TAG-1058,SOL,Gir Cross,7.2,204,40.26,0.4,39.67,285.1,39.3,217.9,16.2,93.3,6.7,Clinical,Mastitis,0.0
MAH-NAS-TAG-1059,NAS,Gir Cross,2.8,148,38.48,-0.07,38.71,503.5,-7.1,283.3,-9.0,98.2,1.8,Healthy,Healthy,-1.0
MAH-NAS-TAG-1059,NAS,Gir Cross,2.8,223,39.07,0.3,38.91,452.1,3.8,282.4,-8.6,102.3,-2.3,Sub-clinical,LSD,1.7
MAH-NAS-TAG-1059,NAS,Gir Cross,2.8,253,39.82,0.23,39.35,390.4,16.9,267.0,-2.7,101.1,-1.1,Sub-clinical,LSD,0.5
MAH-NAS-TAG-1059,NAS,Gir Cross,2.8,300,40.37,0.08,40.01,328.9,30.0,232.8,10.5,84.1,15.9,Clinical,LSD,0.0
MAH-AHM-TAG-1060,AHM,Khillari,4.7,160,38.78,0.0,38.58,383.2,14.8,284.8,-9.5,100.6,-0.6,Healthy,Healthy,-1.0
MAH-AHM-TAG-1060,AHM,Khillari,4.7,229,39.31,0.39,38.71,357.8,20.5,282.2,-8.5,102.7,-2.7,Sub-clinical,Mastitis,1.4
MAH-AHM-TAG-1060,AHM,Khillari,4.7,253,39.63,0.32,39.12,312.1,30.6,253.7,2.4,96.7,3.3,Sub-clinical,Mastitis,0.4
MAH-AHM-TAG-1060,AHM,Khillari,4.7,297,40.18,0.27,39.78,265.2,41.1,231.9,10.8,85.2,14.8,Clinical,Mastitis,0.0
MAH-SAN-TAG-1061,SAN,Khillari,5.3,115,38.52,0.09,38.52,389.4,13.5,276.6,-6.4,99.5,0.5,Healthy,Healthy,-1.0
MAH-SAN-TAG-1061,SAN,Khillari,5.3,181,38.83,0.0,38.53,421.1,6.4,312.0,-20.0,121.8,-21.8,Healthy,Healthy,-1.0
MAH-SAN-TAG-1061,SAN,Khillari,5.3,201,38.81,0.01,38.53,444.7,1.2,291.6,-12.2,114.0,-14.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1061,SAN,Khillari,5.3,244,38.37,0.14,38.52,469.2,-4.3,270.3,-4.0,91.4,8.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1062,KOL,Khillari,6.7,163,38.72,-0.12,38.9,414.6,7.9,247.8,4.7,100.6,-0.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1062,KOL,Khillari,6.7,240,38.47,-0.2,38.84,447.2,0.6,235.0,9.6,87.1,12.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1062,KOL,Khillari,6.7,272,39.03,0.03,38.9,442.2,1.7,271.7,-4.5,109.6,-9.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1062,KOL,Khillari,6.7,319,38.94,0.08,38.87,472.5,-5.0,269.6,-3.7,115.6,-15.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1063,SAN,Red Kandhari,6.1,110,38.99,0.16,38.56,449.3,0.2,274.8,-5.7,111.7,-11.7,Healthy,Healthy,-1.0
MAH-SAN-TAG-1063,SAN,Red Kandhari,6.1,177,39.27,0.43,38.73,441.3,1.9,249.9,3.9,110.2,-10.2,Sub-clinical,Mastitis,1.2
MAH-SAN-TAG-1063,SAN,Red Kandhari,6.1,199,39.41,0.3,39.1,406.8,9.6,230.5,11.3,95.5,4.5,Sub-clinical,Mastitis,0.3
MAH-SAN-TAG-1063,SAN,Red Kandhari,6.1,242,39.52,0.18,39.77,309.0,31.3,167.4,35.6,69.8,30.2,Clinical,Mastitis,0.0
MAH-SAN-TAG-1064,SAN,Gir Cross,4.1,60,38.97,0.14,38.49,472.8,-0.6,281.6,-8.3,113.0,-13.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1064,SAN,Gir Cross,4.1,133,38.63,-0.19,38.43,408.4,13.1,239.1,8.0,103.6,-3.6,Sub-clinical,Ketosis,1.7
MAH-SAN-TAG-1064,SAN,Gir Cross,4.1,163,38.29,0.0,38.35,320.4,31.8,192.7,25.9,80.3,19.7,Sub-clinical,Ketosis,0.4
MAH-SAN-TAG-1064,SAN,Gir Cross,4.1,208,38.38,-0.07,38.19,231.6,50.7,158.9,38.9,76.9,23.1,Clinical,Ketosis,0.0
MAH-SAT-TAG-1065,SAT,Murrah Buffalo,4.9,153,38.62,0.03,38.34,447.5,0.6,269.3,-3.6,107.7,-7.7,Healthy,Healthy,-1.0
MAH-SAT-TAG-1065,SAT,Murrah Buffalo,4.9,221,38.24,0.1,38.32,463.0,-2.9,254.4,2.2,98.5,1.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1065,SAT,Murrah Buffalo,4.9,244,38.06,-0.19,38.32,477.5,-6.1,252.1,3.0,90.7,9.3,Healthy,Healthy,-1.0
MAH-SAT-TAG-1065,SAT,Murrah Buffalo,4.9,288,38.11,0.0,38.34,449.8,0.0,243.5,6.3,84.6,15.4,Healthy,Healthy,-1.0
MAH-SAT-TAG-1066,SAT,Red Kandhari,4.8,103,38.44,-0.15,38.39,473.3,-5.2,250.2,3.8,101.5,-1.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1066,SAT,Red Kandhari,4.8,173,38.68,0.4,38.55,437.5,2.8,207.1,20.3,77.3,22.7,Sub-clinical,LSD,1.4
MAH-SAT-TAG-1066,SAT,Red Kandhari,4.8,198,39.34,0.62,38.96,406.8,9.6,190.2,26.8,73.6,26.4,Sub-clinical,LSD,0.3
MAH-SAT-TAG-1066,SAT,Red Kandhari,4.8,242,39.42,0.14,39.71,305.7,32.1,133.2,48.8,43.6,56.4,Clinical,LSD,0.0
MAH-KOL-TAG-1067,KOL,Murrah Buffalo,5.2,72,38.24,0.11,38.58,435.7,3.2,235.1,9.6,103.5,-3.5,Healthy,Healthy,-1.0
MAH-KOL-TAG-1067,KOL,Murrah Buffalo,5.2,137,38.62,0.0,38.6,412.0,8.4,258.8,0.5,119.3,-19.3,Healthy,Healthy,-1.0
MAH-KOL-TAG-1067,KOL,Murrah Buffalo,5.2,156,38.91,-0.05,38.6,441.9,1.8,266.3,-2.4,128.7,-28.7,Healthy,Healthy,-1.0
MAH-KOL-TAG-1067,KOL,Murrah Buffalo,5.2,199,38.59,-0.1,38.62,464.1,-3.1,253.3,2.6,122.5,-22.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1068,PUN,Gir Cross,3.5,115,38.41,-0.1,38.55,444.0,5.5,235.8,9.3,88.8,11.2,Healthy,Healthy,-1.0
MAH-PUN-TAG-1068,PUN,Gir Cross,3.5,183,39.34,0.47,38.78,399.4,15.0,238.0,8.5,95.0,5.0,Sub-clinical,Mastitis,1.3
MAH-PUN-TAG-1068,PUN,Gir Cross,3.5,206,39.64,0.39,39.16,357.5,23.9,214.3,17.6,96.8,3.2,Sub-clinical,Mastitis,0.3
MAH-PUN-TAG-1068,PUN,Gir Cross,3.5,249,40.23,0.38,39.86,316.7,32.6,186.8,28.2,81.1,18.9,Clinical,Mastitis,0.0
MAH-SOL-TAG-1069,SOL,HF Cross,3.1,55,38.56,0.0,38.43,497.2,-5.8,301.4,-15.9,109.4,-9.4,Healthy,Healthy,-1.0
MAH-SOL-TAG-1069,SOL,HF Cross,3.1,124,38.4,0.16,38.4,499.8,-6.3,291.1,-12.0,91.2,8.8,Healthy,Healthy,-1.0
MAH-SOL-TAG-1069,SOL,HF Cross,3.1,148,38.32,-0.08,38.42,505.4,-7.5,297.7,-14.5,92.1,7.9,Healthy,Healthy,-1.0
MAH-SOL-TAG-1069,SOL,HF Cross,3.1,192,38.08,-0.01,38.37,481.2,-2.4,285.0,-9.6,82.3,17.7,Healthy,Healthy,-1.0
MAH-NAS-TAG-1070,NAS,Red Kandhari,2.5,52,38.47,-0.1,38.67,498.0,-10.7,254.6,2.1,85.3,14.7,Healthy,Healthy,-1.0
MAH-NAS-TAG-1070,NAS,Red Kandhari,2.5,120,38.83,0.52,38.88,409.4,9.0,214.8,17.4,61.3,38.7,Sub-clinical,FMD,1.3
MAH-NAS-TAG-1070,NAS,Red Kandhari,2.5,143,39.36,0.59,39.44,324.8,27.8,175.2,32.6,47.2,52.8,Sub-clinical,FMD,0.3
MAH-NAS-TAG-1070,NAS,Red Kandhari,2.5,187,40.6,0.55,40.45,209.6,53.4,123.1,52.7,35.7,64.3,Clinical,FMD,0.0
MAH-KOL-TAG-1071,KOL,Khillari,3.0,120,38.21,0.17,38.43,452.3,-0.5,221.9,14.7,85.2,14.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1071,KOL,Khillari,3.0,188,38.72,0.5,38.58,372.6,17.2,216.9,16.6,81.5,18.5,Sub-clinical,LSD,1.3
MAH-KOL-TAG-1071,KOL,Khillari,3.0,210,39.1,0.48,39.0,341.6,24.1,208.9,19.7,88.6,11.4,Sub-clinical,LSD,0.3
MAH-KOL-TAG-1071,KOL,Khillari,3.0,254,40.15,0.22,39.75,280.1,37.8,176.9,32.0,82.8,17.2,Clinical,LSD,0.0
MAH-KOL-TAG-1072,KOL,Murrah Buffalo,4.8,136,38.72,0.1,38.52,428.3,4.8,276.8,-6.5,98.2,1.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1072,KOL,Murrah Buffalo,4.8,205,38.86,0.04,38.55,451.4,-0.3,283.8,-9.2,103.9,-3.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1072,KOL,Murrah Buffalo,4.8,229,38.81,-0.05,38.52,449.7,0.1,293.4,-12.8,105.5,-5.5,Healthy,Healthy,-1.0
MAH-KOL-TAG-1072,KOL,Murrah Buffalo,4.8,273,38.75,0.02,38.54,485.4,-7.9,284.6,-9.5,103.2,-3.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1073,SOL,Gir Cross,2.4,84,39.05,0.12,38.59,419.3,10.8,262.8,-1.1,105.3,-5.3,Healthy,Healthy,-1.0
MAH-SOL-TAG-1073,SOL,Gir Cross,2.4,154,39.32,0.38,38.81,374.1,20.4,214.2,17.6,97.7,2.3,Sub-clinical,FMD,1.4
MAH-SOL-TAG-1073,SOL,Gir Cross,2.4,178,39.88,0.56,39.35,318.2,32.3,189.6,27.1,79.4,20.6,Sub-clinical,FMD,0.4
MAH-SOL-TAG-1073,SOL,Gir Cross,2.4,223,40.57,0.52,40.31,232.0,50.6,114.6,55.9,46.3,53.7,Clinical,FMD,0.0
MAH-SAN-TAG-1074,SAN,HF Cross,6.7,93,38.39,-0.04,38.71,432.7,7.9,238.4,8.3,89.4,10.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1074,SAN,HF Cross,6.7,168,38.51,0.2,38.68,435.1,7.4,228.6,12.1,87.3,12.7,Healthy,Healthy,-1.0
MAH-SAN-TAG-1074,SAN,HF Cross,6.7,198,38.73,-0.07,38.71,474.1,-0.9,245.1,5.7,97.8,2.2,Healthy,Healthy,-1.0
MAH-SAN-TAG-1074,SAN,HF Cross,6.7,244,38.31,-0.27,38.71,468.2,0.4,226.4,12.9,92.7,7.3,Healthy,Healthy,-1.0
MAH-SAT-TAG-1075,SAT,Khillari,3.5,91,38.54,-0.1,38.67,455.0,-1.1,264.7,-1.8,105.1,-5.1,Healthy,Healthy,-1.0
MAH-SAT-TAG-1075,SAT,Khillari,3.5,167,38.37,-0.04,38.65,423.5,5.9,221.2,14.9,84.4,15.6,Sub-clinical,Ketosis,1.7
MAH-SAT-TAG-1075,SAT,Khillari,3.5,198,38.57,-0.1,38.55,410.4,8.8,223.1,14.2,98.4,1.6,Sub-clinical,Ketosis,0.4
MAH-SAT-TAG-1075,SAT,Khillari,3.5,244,38.3,-0.06,38.4,310.8,30.9,149.2,42.6,73.0,27.0,Clinical,Ketosis,0.0
MAH-SOL-TAG-1076,SOL,Murrah Buffalo,5.3,112,38.46,0.01,38.33,442.4,1.7,258.8,0.5,99.5,0.5,Healthy,Healthy,-1.0
MAH-SOL-TAG-1076,SOL,Murrah Buffalo,5.3,190,38.08,0.06,38.28,406.7,9.6,191.5,26.3,65.9,34.1,Sub-clinical,Ketosis,1.9
MAH-SOL-TAG-1076,SOL,Murrah Buffalo,5.3,224,38.25,-0.29,38.19,371.5,17.4,206.3,20.7,75.5,24.5,Sub-clinical,Ketosis,0.5
MAH-SOL-TAG-1076,SOL,Murrah Buffalo,5.3,271,38.17,0.09,38.03,281.0,37.6,150.7,42.0,64.2,35.8,Clinical,Ketosis,0.0
MAH-SAN-TAG-1077,SAN,Khillari,3.1,74,38.04,0.03,38.32,469.3,-4.3,247.4,4.8,92.6,7.4,Healthy,Healthy,-1.0
MAH-SAN-TAG-1077,SAN,Khillari,3.1,140,38.66,0.57,38.48,363.5,19.2,211.1,18.8,94.1,5.9,Sub-clinical,FMD,1.2
MAH-SAN-TAG-1077,SAN,Khillari,3.1,161,39.56,0.81,39.06,287.3,36.2,196.4,24.5,79.9,20.1,Sub-clinical,FMD,0.3
MAH-SAN-TAG-1077,SAN,Khillari,3.1,204,40.53,0.33,40.1,223.9,50.2,142.3,45.3,67.5,32.5,Clinical,FMD,0.0
MAH-SAN-TAG-1078,SAN,Gir Cross,4.9,127,38.59,-0.05,38.55,524.6,-11.6,255.1,1.9,96.0,4.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1078,SAN,Gir Cross,4.9,200,39.06,0.37,38.77,467.0,0.6,229.5,11.7,89.5,10.5,Sub-clinical,FMD,1.6
MAH-SAN-TAG-1078,SAN,Gir Cross,4.9,228,39.96,0.51,39.35,345.1,26.6,186.8,28.2,82.3,17.7,Sub-clinical,FMD,0.4
MAH-SAN-TAG-1078,SAN,Gir Cross,4.9,273,40.72,0.53,40.28,278.0,40.9,125.1,51.9,59.3,40.7,Clinical,FMD,0.0
MAH-AHM-TAG-1079,AHM,HF Cross,8.1,96,38.45,0.0,38.67,452.7,3.7,213.7,17.8,78.9,21.1,Healthy,Healthy,-1.0
MAH-AHM-TAG-1079,AHM,HF Cross,8.1,168,38.27,-0.05,38.65,445.8,5.1,220.6,15.2,80.8,19.2,Healthy,Healthy,-1.0
MAH-AHM-TAG-1079,AHM,HF Cross,8.1,197,38.72,-0.05,38.68,480.3,-2.2,241.0,7.3,80.7,19.3,Healthy,Healthy,-1.0
MAH-AHM-TAG-1079,AHM,HF Cross,8.1,242,38.42,0.01,38.65,454.0,3.4,228.4,12.2,83.8,16.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1080,SOL,Gir Cross,3.9,115,38.49,-0.17,38.62,446.2,5.1,235.2,9.5,100.5,-0.5,Healthy,Healthy,-1.0
MAH-SOL-TAG-1080,SOL,Gir Cross,3.9,184,39.26,0.4,38.84,392.6,16.5,230.4,11.4,101.0,-1.0,Sub-clinical,FMD,1.3
MAH-SOL-TAG-1080,SOL,Gir Cross,3.9,208,39.83,0.57,39.41,318.9,32.1,174.1,33.0,78.4,21.6,Sub-clinical,FMD,0.3
MAH-SOL-TAG-1080,SOL,Gir Cross,3.9,252,40.86,0.34,40.39,251.9,46.4,141.7,45.5,66.7,33.3,Clinical,FMD,0.0
MAH-SAN-TAG-1081,SAN,Red Kandhari,6.4,88,38.52,0.11,38.28,441.8,1.8,291.2,-12.0,106.6,-6.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1081,SAN,Red Kandhari,6.4,164,38.38,0.26,38.46,389.7,13.4,249.1,4.2,89.4,10.6,Sub-clinical,Mastitis,1.8
MAH-SAN-TAG-1081,SAN,Red Kandhari,6.4,195,38.67,0.11,38.86,376.0,16.4,217.4,16.4,70.7,29.3,Sub-clinical,Mastitis,0.5
